2026-05-13 09:34:33 [INF] HTTP GET /Admin/DataCapture responded 200 in 10.0120 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000002F","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:34:36 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 150.0671 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000035","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:34:39 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.9087 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000003B","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":19}
2026-05-13 09:34:40 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 27.9911 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000003F","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":17}
2026-05-13 09:34:41 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.9744 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000045","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":5}
2026-05-13 09:34:42 [INF] HTTP GET /Admin/Lookups/Items responded 404 in 13.0159 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000049","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:34:44 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.6000 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000004B","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:34:46 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 20.1237 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000004F","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":19}
2026-05-13 09:34:48 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.9224 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000055","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:34:54 [INF] HTTP GET /Admin/WeaponTypes responded 200 in 20.6511 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000059","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":16}
2026-05-13 09:34:56 [INF] HTTP GET /Admin/DataCapture responded 200 in 10.2518 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:0000005F","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":22}
2026-05-13 09:35:05 [INF] HTTP GET /Admin/Users/Create responded 200 in 152.0788 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000063","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":5}
2026-05-13 09:35:14 [INF] HTTP GET /Admin/DataCapture responded 200 in 12.0990 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGO7TE4EC5:00000069","ConnectionId":"0HNLGO7TE4EC5","MachineName":"BERINNOTEBOOK","ProcessId":19748,"ThreadId":17}
